id,term,instructors
2789162,20W,"[""Pajukanta, P.E.""]"
3467,20W,"[""Stockwell, D.M.""]"
2366447,20W,"[""Banerjee, U.""]"
1386,20W,"[""Farber, D.B.""]"
840,20W,"[""Parent, W.B.""]"
2647622,20W,"[""Mccarthy, L.""]"
2201,20W,"[""Tolbert, S.H.""]"
2913,20W,"[""Galvin, M.E.""]"
3364,20W,"[""Tabuada, P.""]"
3341,20W,"[""Steinmetz, J.A."",""Masek, D.H."",""Davis, J.D."",""Allen, S.L.""]"
3781,20W,"[""Lieberman, M.D.""]"
2366,20W,"[""Moloudi, S.""]"
2985,20W,"[""No instructors""]"
2136,20W,"[""Little, A.L.""]"
1494,20W,"[""Cohen, Y.""]"
3551,20W,"[""Bogdanich, C.D.""]"
822,20W,"[""Pillai, M.T."",""Raygoza, L.F.""]"
2573,20W,"[""Johnson, T.L.""]"
4689,20W,"[""Paquette-Smith, M."",""Goldstein, L.M.""]"
1709,20W,"[""Karimli, L.""]"
455,20W,"[""Upton, E.R.""]"
1631,20W,"[""Estrada, V.R."",""Ziska, J.""]"
1556,20W,"[""Grether, G.F.""]"
103820,20W,"[""Ullmen, J.B.""]"
2496,20W,"[""Cole, B.L.""]"
5206,20W,"[""Leung, A.S.""]"
4448,20W,"[""Almohalwas, A.M.""]"
2959162,20W,"[""Mendez, R.""]"
1824012,20W,"[""Moeller, C.A.""]"
2321,20W,"[""Chernov, V.""]"
1633,20W,"[""Morris, S.P.""]"
5436,20W,"[""Razavi, B."",""Atharav, F.""]"
1460,20W,"[""Aschenbrenner, M.J""]"
3632594,20W,"[""Reilly, A.J.""]"
4153,20W,"[""O'Fallon, S.R."",""Gorlitsky, L.E."",""Lipman, A.J.""]"
1488,20W,"[""No instructors""]"
5015,20W,"[""Gomez-Pinilla, F.""]"
3073,20W,"[""Sayeed, A.""]"
5067,20W,"[""Wilson, D.L.""]"
4398,20W,"[""Alwan, A.A."",""Ravi, V.""]"
306,20W,"[""Von Wachter, T."",""Goncalves, F.M.""]"
1526,20W,"[""Lindholm, J.A.""]"
4758,20W,"[""Mcdonough, P.M.""]"
225,20W,"[""Visan, M.""]"
5407,20W,"[""Lindemann, J.H."",""Shinogle, E.M.""]"
5350,20W,"[""Ray, L.A.""]"
2370861,20W,"[""Braybrook, S.A.""]"
3105,20W,"[""Makdisi, S.""]"
3209,20W,"[""Griffey, T.S."",""Reynoso, N.M.""]"
2051,20W,"[""Lee, H.""]"
996,20W,"[""Bain, B.R."",""Smith Flores, B.""]"
3533,20W,"[""Hanulik, C.""]"
539,20W,"[""Mithlo, N.M.""]"
3200,20W,"[""Potkonjak, M."",""Garg, R.""]"
3154,20W,"[""Liu, C."",""Duan, X.""]"
472,20W,"[""Ravetch, D.S.""]"
866,20W,"[""Bauer, D.J.""]"
2230547,20W,"[""Rozengurt, J.E.""]"
2530835,20W,"[""Yeh, P.J.""]"
3575947,20W,"[""Roychowdhury, V.P.""]"
2417,20W,"[""Miller, J.T.""]"
3321,20W,"[""Lynch, T.M.""]"
2131,20W,"[""Bodiford, W.M.""]"
688,20W,"[""Tandler, J.M.""]"
1749,20W,"[""Quicoli, A.C.""]"
2509,20W,"[""No instructors""]"
2467,20W,"[""Campbell, W.C."",""Dellaert, T."",""Mcmillan, P.J.""]"
4952,20W,"[""Bagrodia, R.""]"
2485,20W,"[""Kao, J.C.""]"
3204,20W,"[""Freyinger, C.P.""]"
1181,20W,"[""Yates, P.F.""]"
5422,20W,"[""Arisaka, K.""]"
1785,20W,"[""Joseph, S.J.""]"
4433,20W,"[""Rubin, I.""]"
3803,20W,"[""Johnson, T.L.""]"
308,20W,"[""Jung, M.E."",""Loo, J.A.""]"
5414,20W,"[""Paige, D.A.""]"
307,20W,"[""Watkins, S.J.""]"
2957,20W,"[""Beken, M.N."",""Yuan, Y.""]"
2286,20W,"[""Ernst, J."",""Pasaniuc, B.""]"
100,20W,"[""Lee, P.""]"
566,20W,"[""Vancour, S.G.""]"
1644,20W,"[""Lindstrom, M.R.""]"
4953,20W,"[""Cardenas, A.F.""]"
2317,20W,"[""Triantafyllidis, T"",""Cheung, F.""]"
2366235,20W,"[""Rodriguez, J.A.""]"
1812493,20W,"[""Golshani, P.""]"
150,20W,"[""Herrera, W.A.""]"
2226,20W,"[""Saiedi, N.""]"
1218,20W,"[""Ritz, B.R.""]"
5220,20W,"[""Weiss, P.S.""]"
3233,20W,"[""Pires, D.B."",""Pyle, A.D.""]"
3904,20W,"[""Di Carlo, D.""]"
2918,20W,"[""Schaeffer, L.J.""]"
759,20W,"[""Gafni, E.M.""]"
3482,20W,"[""Rissman, J.A.""]"
4760,20W,"[""No instructors""]"
3112,20W,"[""Mcclure, K.M.""]"
5101,20W,"[""Monti, M.M.""]"
644,20W,"[""Kroskrity, P.V.""]"
3339127,20W,"[""Edgerton, V.R.""]"
3208,20W,"[""Day, M.D.""]"
3338748,20W,"[""Lavagnino, C.G.""]"
1390,20W,"[""Brock, C.B.""]"
3369,20W,"[""No instructors""]"
1614,20W,"[""Hahn, J.""]"
3374,20W,"[""Mcneill, S."",""Card, K.H.""]"
2542,20W,"[""Shaked, S.""]"
5115,20W,"[""The Staff""]"
5233,20W,"[""Yeh, P.J.""]"
2126,20W,"[""Varimezova, T.T.""]"
1331,20W,"[""Vazquez, A.M.""]"
1589,20W,"[""Ahlberg, E.""]"
1523,20W,"[""Treude, T.I.""]"
1257,20W,"[""Dellva, A.N.""]"
3034,20W,"[""Smallberg, D.A.""]"
3747,20W,"[""Dorchin, U.""]"
1864,20W,"[""Pires, D.B."",""Nonacs, P.N.""]"
3258,20W,"[""Gonzalez, L.D.""]"
1406,20W,"[""Spokoyny, A.M.""]"
4457,20W,"[""Acabado, S.B.""]"
1249,20W,"[""Gerrard, L.""]"
2286030,20W,"[""Portera-Cailliau,""]"
2377105,20W,"[""Perez, E.O.""]"
2264,20W,"[""Rissman, J.A."",""Ichien, N.T.""]"
4606,20W,"[""Adams, J.S.""]"
336,20W,"[""Houk, K.N.""]"
2019,20W,"[""Cooper, R.H."",""Esdin, J.""]"
142,20W,"[""Plath, K."",""Frand, A.R.""]"
2557,20W,"[""Baugh, D.A.""]"
1482,20W,"[""Wray-Lake, L.""]"
3808,20W,"[""Welch, I.I.""]"
3575822,20W,"[""Makdisi, S.""]"
1800,20W,"[""Burge, C.T.""]"
810,20W,"[""Annabi, N.""]"
3504,20W,"[""Moreland, J.E.""]"
1016,20W,"[""Mahendra, S."",""TA""]"
1237,20W,"[""No instructors""]"
5069,20W,"[""Iruela-Arispe, L.M""]"
5162,20W,"[""Hansen, B.M.""]"
3810899,20W,"[""Wake, T.A.""]"
1375,20W,"[""Longstaff, F.A.""]"
4384,20W,"[""Tsao, T.""]"
5886573,20S,"[""Burdorff, S.F.""]"
5879730,20S,"[""Kersey, K.W.""]"
5885556,20S,"[""Holguin, G.""]"
5880931,20S,"[""Kennison, R.L."",""Harris, L.C.""]"
5885535,20S,"[""Warlaumont, A.S.""]"
5886340,20S,"[""Cattelino, J.R.""]"
5881054,20S,"[""Ray, L.A.""]"
5887022,20S,"[""Rivera-Salgado, G.""]"
5878752,20S,"[""Benjamin, D.C.""]"
5878657,20S,"[""No instructors""]"
5884216,20S,"[""Lee, C.J.""]"
10579009,20S,"[""No instructors""]"
5879765,20S,"[""Becerra, A.I."",""Ortiz, V.""]"
5882593,20S,"[""Clarke, C.F."",""Koehler, C.M.""]"
5880938,20S,"[""No instructors""]"
5882378,20S,"[""Olsen, F.E.""]"
5879051,20S,"[""He, X.""]"
5886648,20S,"[""Wong, N.D.""]"
5885187,20S,"[""Katona, P."",""TA""]"
5883848,20S,"[""Yuille, A.L.""]"
5882740,20S,"[""Northrop, G.S.""]"
5878757,20S,"[""Ramirez, C.M.""]"
5885789,20S,"[""Malkan, M.A.""]"
5882368,20S,"[""Johnson, G.T.""]"
5880853,20S,"[""Bargheer, S.""]"
5879073,20S,"[""Huang, Y.""]"
5883658,20S,"[""Lichtman, D.G.""]"
5885813,20S,"[""Lucking, M."",""Osman, M.""]"
5880438,20S,"[""Almohalwas, A.M.""]"
5884438,20S,"[""Haselton, M.G."",""Shah, S.V.""]"
5881344,20S,"[""Conner, J.B.""]"
5885944,20S,"[""Sanchez, J.""]"
5885563,20S,"[""Savage, V.M.""]"
5879113,20S,"[""Kodambaka, S.""]"
5885515,20S,"[""Filipazzi, S.""]"
5881171,20S,"[""Goorsky, M.S.""]"
5880388,20S,"[""Vaughn, R.A."",""Rensel, M.A.""]"
5885983,20S,"[""Ball, K.A.""]"
5878907,20S,"[""Benjamin, D.C.""]"
5883588,20S,"[""Paul, K.N.""]"
5884188,20S,"[""Schlinger, B.""]"
10585557,20S,"[""Acosta, A.L."",""Goyal, Y.""]"
5881813,20S,"[""Adams, J.S.""]"
5880053,20S,"[""Hubbell, W.L.""]"
5885978,20S,"[""Dunham, L.R.""]"
5881530,20S,"[""Bostrom, K.""]"
5885101,20S,"[""Monaghan, E.J.""]"
5879843,20S,"[""Cho, J.""]"
5883608,20S,"[""Wu, H.H."",""Sung, K.""]"
5886783,20S,"[""Nakano, A.""]"
5878730,20S,"[""Manousiouthakis, V""]"
5881661,20S,"[""Pellegrini, M.""]"
5884416,20S,"[""Givvin, K.B."",""TA""]"
5885476,20S,"[""Lopucki, L.M.""]"
5882527,20S,"[""Cheng, G.""]"
5882494,20S,"[""Long, J.A.""]"
5879470,20S,"[""Kawanishi, Y.""]"
5886436,20S,"[""Steinmetz, J.A.""]"
5879210,20S,"[""Olsen, F.E.""]"
5881194,20S,"[""Hollenbaugh, I."",""Beckelhymer, S.D.""]"
5885819,20S,"[""Pogossian, M.""]"
5881774,20S,"[""Liu, A.Y."",""Gutzwa, J.""]"
5886931,20S,"[""Tawil, N.J.""]"
5884503,20S,"[""Glanzman, D.L.""]"
5881257,20S,"[""Rodrigue, J.""]"
5879634,20S,"[""Favro, D.G.""]"
5882027,20S,"[""Mcdonald, W.C.""]"
5883843,20S,"[""Brand, J.E.""]"
5879756,20S,"[""Terraciano, K.B.""]"
5881124,20S,"[""Kavehpour, H.P.""]"
5882929,20S,"[""Morrison, S.L.""]"
5881521,20S,"[""Krouse, I.""]"
5886731,20S,"[""Tomiyama, A.J.""]"
5884289,20S,"[""Wilson, R.""]"
5883760,20S,"[""Crockett, N.J."",""Malabre, S.B.""]"
5885364,20S,"[""Hasson, T.W."",""Razinia, Z.""]"
5884957,20S,"[""Hearn, K.N.""]"
5885929,20S,"[""Wu, G.""]"
5878782,20S,"[""Lopez Gaspar de Al""]"
5886536,20S,"[""Manouelian, V.H.""]"
5888511,20S,"[""No instructors""]"
5879479,20S,"[""Petersen, P.""]"
5879719,20S,"[""Avizienis, A.""]"
5884068,20S,"[""Clarke, S.G.""]"
5880727,20S,"[""Hitchner, T.A.""]"
5879240,20S,"[""Kelty, C.M.""]"
5886795,20S,"[""Knowlton, B.""]"
5884338,20S,"[""Wallace, J.W.""]"
5886180,20S,"[""Levitz, T.J."",""Wilder-Smith, J.""]"
5884342,20S,"[""Smith, M.L.""]"
5885555,20S,"[""Pyle, A.D.""]"
5882478,20S,"[""Snyder, J.A.""]"
5878729,20S,"[""Hinojosa-Ojeda, R.""]"
5878631,20S,"[""The Staff""]"
5880399,20S,"[""Almohalwas, A.M.""]"
5878785,20S,"[""Stixrude, L.P.""]"
5883699,20S,"[""Emaminejad, S.""]"
5888515,20S,"[""Sprangers, P.M."",""Prescott-Johnson,""]"
5885540,20S,"[""Danielpour, R.D.""]"
5888550,20S,"[""No instructors""]"
5888557,20S,"[""No instructors""]"
5879465,20S,"[""Edgerton, V.R.""]"
5882987,20S,"[""Cortinez, V.""]"
5881976,20S,"[""Kosuri, S.""]"
5886437,20S,"[""Hanulik, C.""]"
5884429,20S,"[""Zucker, L.G.""]"
5884172,20S,"[""Sant, G.""]"
5879714,20S,"[""Hodgetts, C.E.""]"
5883113,20S,"[""Gomez, A.K.""]"
5881091,20S,"[""Anderson, T.L.""]"
5880879,20S,"[""Szabo, S.D."",""Yuan, Y.""]"
5881408,20S,"[""Wong, K.""]"
5879308,20S,"[""Mitchell, J.L.""]"
5885284,20S,"[""Wright, E.M.""]"
5882038,20S,"[""Zasloff, J.""]"
5880387,20S,"[""Hsieh, C.""]"
5881034,20S,"[""Sankararaman, S.""]"
5882632,20S,"[""TA"",""Jansma, K.""]"
5880740,20S,"[""Nachenberg, C.S.""]"
5880430,20S,"[""Burke, J.A.""]"
5879112,20S,"[""Peterson, S.M.""]"
5881478,20S,"[""Moreno, A.J.""]"
5880607,20S,"[""Akee, R.K.""]"
5884235,20S,"[""Song, T."",""Ni, N."",""Hauser, J."",""Arisaka, K.""]"
5887187,20S,"[""Gardner Treloar, J""]"
5880559,20S,"[""Wagar, P.M.""]"
5879407,20S,"[""Venegas Pila, M.G."",""Tobin, S.C.""]"
5883566,20S,"[""Mal, A.K.""]"
5887116,20S,"[""Griffin, N.E.""]"
4,20W,"[""The Staff""]"
6,20W,"[""Nabokov, P.""]"
4098,20W,"[""Vroon, R.W.""]"
1167,20W,"[""Cavanaugh, K.C.""]"
1154,20W,"[""Schriver, D.""]"
3858,20W,"[""Sokolich, M.""]"
2488,20W,"[""Weill, P.""]"
1596,20W,"[""Suhr, C.""]"
1550,20W,"[""Hipolito, E.D.""]"
2495525,20W,"[""Iacoboni, M.""]"
183,20W,"[""Galateanu, G.""]"
781,20W,"[""Fleming, M.F.""]"
2420,20W,"[""Schmidt, J.J.""]"
2053,20W,"[""Arisaka, K.""]"
5094,20W,"[""O'Dell, T.J.""]"
2769,20W,"[""Repetti, R.L.""]"
3484,20W,"[""Sandhofer, C.M.""]"
4889,20W,"[""Zaniolo, C.""]"
2830,20W,"[""Arabifard, M.""]"
1756,20W,"[""Cabric, D.""]"
204,20W,"[""Shin, M.E.""]"
2188,20W,"[""No instructors""]"
218,20W,"[""Johnson, S.E."",""O'Hare, W.J.""]"
3059,20W,"[""No instructors""]"
5405,20W,"[""Matute, J.M.""]"
1824025,20W,"[""Lin, C.C.""]"
542,20W,"[""Popa, S.""]"
367,20W,"[""Decker, J.L.""]"
3134,20W,"[""Myers, D.N.""]"
1858,20W,"[""Astor, R.A.""]"
4370,20W,"[""Castillo Rodriguez""]"
4437,20W,"[""Lynch, C.""]"
3827,20W,"[""Fong, P.M.""]"
1080,20W,"[""Rodriguez Drissi,""]"
4224,20W,"[""Williams, B.S.""]"
79781,20W,"[""Miao, J.""]"
3805,20W,"[""Jones, D.L.""]"
504,20W,"[""Christou, N.""]"
63,20W,"[""Bower, J.E.""]"
970,20W,"[""Kydd, O.A."",""Amezquita Guzman,""]"
1693,20W,"[""Fleming, M.F.""]"
3984,20W,"[""Lavelle, L.""]"
1478,20W,"[""Scheinrock, J.I.""]"
250,20W,"[""Thomas, D.R.""]"
4546,20W,"[""No instructors""]"
1947,20W,"[""North, M.A.""]"
3590,20W,"[""Surro, C.J."",""Geerolf, F.""]"
5306,20W,"[""Portera-Cailliau,""]"
3890,20W,"[""Pau, G.""]"
1456,20W,"[""Sasaki, K.""]"
4852204,20W,"[""Snelson, D.S.""]"
2810934,20W,"[""Shaked, S.""]"
1125,20W,"[""Ramos, C.H."",""Guerrero, A.""]"
2861,20W,"[""de Castro, P.J.""]"
4335,20W,"[""Sinsheimer, J.S.""]"
5231,20W,"[""Chui, C.O.""]"
4677,20W,"[""Ernst, J.""]"
4011,20W,"[""Karvonides, C.""]"
92,20W,"[""Zackey, J.W.""]"
2334,20W,"[""Gupta, V.""]"
3236661,20W,"[""Rousseve, D.J.""]"
3934,20W,"[""Fanselow, M.S.""]"
4300,20W,"[""Avila, E.R.""]"
4443,20W,"[""Wang, C.""]"
2949,20W,"[""Wallace, S.P.""]"
1421,20W,"[""Bianchi, D.""]"
4942,20W,"[""Sokolich, M.""]"
3341520,20W,"[""Kay, K.A.""]"
963,20W,"[""Lindemann, J.H.""]"
748,20W,"[""Brand, J.E.""]"
3226,20W,"[""No instructors""]"
1247,20W,"[""Sun, X.""]"
1792,20W,"[""Lewis, B.J.""]"
3122,20W,"[""Shneyder, V.""]"
4793,20W,"[""Gandhi, E.C.""]"
2382,20W,"[""Terech, A.""]"
4552,20W,"[""Zapata Hoyos, F.""]"
4485,20W,"[""Gunsalus, R.P.""]"
2530966,20W,"[""Hirano, K.""]"
4054,20W,"[""Uittenbogaart, C.""]"
883,20W,"[""Spiller, S.A.""]"
5267,20W,"[""Coller, H.A.""]"
932,20W,"[""Guzman, J.A.""]"
2775,20W,"[""Banerjee, U.""]"
2906,20W,"[""Abrams, L.S.""]"
4669,20W,"[""Clarke, C.F.""]"
300,20W,"[""Hida, H.""]"
2173,20W,"[""Carter, T.A."",""Bal, G.K."",""Pratt, Q.T.""]"
2029,20W,"[""O'Neill, T.P."",""Arisaka, K."",""Hauser, J.""]"
5023,20W,"[""Arant, T.J.""]"
4962,20W,"[""Hsieh, C.""]"
103908,20W,"[""Ahmadi, R.H.""]"
2369,20W,"[""Galindo Benitez, J"",""Tobin, S.C.""]"
2547,20W,"[""Ritterbusch, A.E."",""Sonsteng-Person, M"",""Dunlap, S.L.""]"
617,20W,"[""Wilson, B.""]"
4571,20W,"[""Kim, M.""]"
1850,20W,"[""Cifola, B.""]"
1197,20W,"[""Lejko-Lacan, V.""]"
1637,20W,"[""Lew, V.""]"
2257415,20W,"[""Farber, D.B.""]"
1681543,20W,"[""Bryant, G.A.""]"
1454,20W,"[""No instructors""]"
4728,20W,"[""Racy, A.J.""]"
4845,20W,"[""Chen, C.B.""]"
1897,20W,"[""Dasgupta, A."",""Fregoso, O.I."",""Li, M.""]"
2763,20W,"[""Boedihardjo, M.T.""]"
2848,20W,"[""Gjertson, D.W."",""Thomas Tobin, C.S."",""Kominski, G.F."",""Zimmerman, F.J."",""Javanbakht, M."",""Cole, B.L."",""Abotsi-Kowu, C.M."",""Amin, Z."",""Birchfield, J.W."",""Kim, C.E."",""Yoon, L.S."",""Teltscher, M.R."",""Steeg, K.L."",""Landrian, A.S."",""Grow, M.K.""]"
1765,20W,"[""Jennings, M.D."",""Prescott-Johnson,""]"
2370878,20W,"[""Yee-Bradbury, C.M.""]"
2577,20W,"[""Schwartz, B.J.""]"
1439,20W,"[""Jay, J.A.""]"
2145,20W,"[""Kessler, J.""]"
717,20W,"[""Hendelman, T.""]"
1284,20W,"[""Sanders Garcia, A.""]"
3039,20W,"[""Zhu, Y.""]"
1776,20W,"[""Williams, D.S.""]"
1738,20W,"[""Verducci, P.M.""]"
1013,20W,"[""Guerin, J.""]"
1041,20W,"[""Park, K.R.""]"
3299,20W,"[""Floyd, P.G.""]"
3000,20W,"[""Peterson, M.A."",""Schechinger, D."",""Franzoia, A.M.""]"
2506,20W,"[""Desveaux, J.A.""]"
5046,20W,"[""Mays, V.M.""]"
3807,20W,"[""Cockrum, W.M.""]"
3079,20W,"[""Tornell, A.""]"
2790,20W,"[""Bocher, J.C."",""Johns, A.J."",""Ahmad, A.M.""]"
3259,20W,"[""Stutz, J.P.""]"
740,20W,"[""Cepeda, C.""]"
3465,20W,"[""Kudyma, A.""]"
3863,20W,"[""Cohen, D.""]"
4605,20W,"[""Awe, F.P.""]"
214,20W,"[""Carney, J.A.""]"
4649,20W,"[""Khoshgozaran Haghi""]"
4016,20W,"[""Castel, A.D.""]"
3131373,20W,"[""Wu, L.""]"
1593,20W,"[""Andrews, M.J.""]"
4774,20W,"[""Banerjee, U.""]"
4790,20W,"[""Yeates, T.O.""]"
3995,20W,"[""Goldberg, R.B.""]"
3667,20W,"[""An, J.Y.""]"
1851,20W,"[""Williams, M.J."",""Raygoza, L.F.""]"
2143,20W,"[""Chernov, V.""]"
4770,20W,"[""Chang, S."",""Lee, Y.""]"
3612,20W,"[""Ozel, E.""]"
4919,20W,"[""No instructors""]"
2612,20W,"[""Saide Peralta, P.""]"
3577,20W,"[""Maynard, H.D.""]"
4105,20W,"[""Karney, B.R.""]"
1924,20W,"[""Lavelle, L.""]"
5058,20W,"[""Fong, P.M.""]"
3937,20W,"[""Rubin, I.""]"
1113,20W,"[""Weill, P.""]"
2382482,20W,"[""Greenfield, P.M.""]"
5110,20W,"[""Lowry, W.E.""]"
4667,20W,"[""Canobbio, M.M.""]"
5906211,20W,"[""Hecht, S.B.""]"
2022,20W,"[""Sletten, E.M.""]"
3530,20W,"[""Karvonides, C.""]"
724,20W,"[""Bull, C.""]"
3196,20W,"[""Rojas, R.""]"
4328,20W,"[""No instructors""]"
4901,20W,"[""Lee, C.J.""]"
1809,20W,"[""Christian, J.J."",""Alterman-Paradiso,""]"
2892,20W,"[""Marquez, A.T."",""Bremner, J.""]"
4279,20W,"[""Liu, H.""]"
2578,20W,"[""Dippel, C.""]"
32,20W,"[""Chodorowska-Pilch,""]"
2386,20W,"[""Hall, S.C.""]"
4422,20W,"[""Yeh, P.J.""]"
2393159,20W,"[""Wilson, B.""]"
4672,20W,"[""Juvonen, J.H.""]"
1981,20W,"[""Brusher, E.C."",""Jansma, K.""]"
5397,20W,"[""Akee, R.K.""]"
4381,20W,"[""Miller, J.F."",""Hill, K.L."",""Ton-That, H."",""Bradley, P.J.""]"
621,20W,"[""Eisfeldt, A.L.""]"
3030,20W,"[""Greene, S.A.""]"
4754,20W,"[""Lefkowitz, D.S.""]"
722,20W,"[""Ruiz, M."",""Stuber, M.L.""]"
1370,20W,"[""Lenehan, R.E.""]"
5226,20W,"[""Cabric, D.""]"
78349,20W,"[""Acabado, S.B.""]"
4927,20W,"[""Alderton, D.J.""]"
1455,20W,"[""Langdon, J.S.""]"
346,20W,"[""Sena, R.E.""]"
5348,20W,"[""Conley, W.J.""]"
3575799,20W,"[""Truong, H.T.""]"
335,20W,"[""Panagia, D.""]"
2305,20W,"[""Montoya, A.K.""]"
2587,20W,"[""Jepson, M.C.""]"
317,20W,"[""Abe, H.""]"
1487,20W,"[""Wiley, D.J."",""Ono, T.K.""]"
4284,20W,"[""Sayre, J.""]"
5388,20W,"[""Levy-Storms, L.F.""]"
2289,20W,"[""Waldinger, R.""]"
5039,20W,"[""Kohn, D.B.""]"
4899,20W,"[""Belin, T.R.""]"
3932,20W,"[""Smale, S.""]"
4276,20W,"[""Sun, Y.""]"
754,20W,"[""Woo, E.A.""]"
2820,20W,"[""Sinsheimer, J.S.""]"
3950,20W,"[""Elashoff, R.M.""]"
4894,20W,"[""Mukhija, V.""]"
2395,20W,"[""Hsieh, C.""]"
319,20W,"[""Solomon, J.H.""]"
3718,20W,"[""Ju, Y."",""Dehdari Ebrahimi,""]"
3125236,20W,"[""Diaconescu, P.L.""]"
132,20W,"[""Khankan, R.R.""]"
863,20W,"[""Hsu, A.""]"
1466,20W,"[""Leitner, H.M.""]"
96,20W,"[""Poe, G.R."",""Mcevoy, M.M.""]"
1468,20W,"[""No instructors""]"
1546,20W,"[""Shipe, R.F.""]"
1586,20W,"[""Furman, Y.""]"
3593,20W,"[""Markham, Y.K.""]"
3140,20W,"[""No instructors""]"
117,20W,"[""Fregoso, O.I.""]"
3838,20W,"[""Pilshchikov, I.""]"
1696,20W,"[""Burke, K.S.""]"
2669,20W,"[""Julius, A.J.""]"
3666,20W,"[""Lusis, A.J.""]"
4378,20W,"[""Faliks, I."",""Bazik, I.""]"
366,20W,"[""Cifola, B.""]"
1930,20W,"[""Mott, C.M.""]"
3340166,20W,"[""Larson, D.W.""]"
4392,20W,"[""Pirnazar, N.""]"
710,20W,"[""Deming, T.J.""]"
2112,20W,"[""Mcmillan, U.G.""]"
4084,20W,"[""Heckerman, D.E.""]"
1367,20W,"[""Kuo, A.A.""]"
3993,20W,"[""Greenfield, P.M.""]"
20,20W,"[""Garg, R."",""Potkonjak, M.""]"
5179,20W,"[""Jang, Y.""]"
2005,20W,"[""Kok, J.F.""]"
4273,20W,"[""Vroon, R.W.""]"
287,20W,"[""Covington, K.L."",""Castaneda, I."",""Mikell, D.A.""]"
881,20W,"[""Cheng, P.""]"
1278,20W,"[""Cai, H.""]"
232,20W,"[""Dunham, L.R.""]"
3757,20W,"[""Pellegrini, M.""]"
3814579,20W,"[""Huhtamo, E.I.""]"
1191,20W,"[""Gupta, V.""]"
2300,20W,"[""Palencia, H.""]"
4188,20W,"[""Gong, S.""]"
2703399,20W,"[""Grossman, D.M.""]"
5399,20W,"[""Sayegh, P.""]"
1434,20W,"[""Matatyaou, U.J.""]"
5004,20W,"[""Marotti, W."",""Ashiwa, A.""]"
1109,20W,"[""Koerner, J.""]"
4283,20W,"[""Sayre, J.""]"
686,20W,"[""Agnew, J.A.""]"
3093,20W,"[""Becerra, M.J."",""Tobin, S.C.""]"
3535659,20W,"[""Haselton, M.G.""]"
1447,20W,"[""Mayne, T.""]"
3425,20W,"[""Gilliland-Swetland"",""The Staff""]"
886,20W,"[""Garrell, R.L.""]"
2530750,20W,"[""Faull, K.F.""]"
3682,20W,"[""Sharpe, M.J.""]"
4143,20W,"[""Blair, H.T.""]"
1538,20W,"[""Nonacs, P.N.""]"
30,20W,"[""Shoptaw, S.J.""]"
1099,20W,"[""Smith, L.V.""]"
3974,20W,"[""Iruela-Arispe, L.M""]"
368,20W,"[""Ingraham Dixie, K."",""Fletcher, L.R.""]"
3174,20W,"[""Burns, L.M.""]"
3108,20W,"[""Carlson, A.M."",""Varvia, M.""]"
3939,20W,"[""Yaroslavsky, Z."",""Katz, A.B.""]"
1070,20W,"[""Orth, T.J.""]"
552,20W,"[""Foster, S.L.""]"
3243,20W,"[""Ritz, B.R.""]"
5884982,20S,"[""Goldstein, D.M.""]"
5886206,20S,"[""Taylor, L.E.""]"
10581142,20S,"[""Tamboli, V.K.""]"
5883421,20S,"[""No instructors""]"
5882343,20S,"[""Chen, M.K.""]"
5880180,20S,"[""Coad, G.W.""]"
5886339,20S,"[""Salway, M.C.""]"
5879279,20S,"[""No instructors""]"
5879444,20S,"[""Soley Mateu, A."",""Dagenais, J.C.""]"
5886514,20S,"[""Floyd, P.G.""]"
5881758,20S,"[""Marner, W.J.""]"
5880536,20S,"[""Upton, E.""]"
5886099,20S,"[""Thompson, T.R."",""Araiza, J.E.""]"
5886126,20S,"[""Lee, E.C."",""Mcclellan, M.L.""]"
5885817,20S,"[""Huljich, G."",""TA""]"
5883427,20S,"[""Robbins, W.A.""]"
5881963,20S,"[""Sanchez, A.M.""]"
5884163,20S,"[""Lenehan, R.E.""]"
5884972,20S,"[""Wang, Y.""]"
5881310,20S,"[""Bank, S.""]"
5878784,20S,"[""Chandler, S.H.""]"
5884425,20S,"[""Rebrova, E.""]"
5882962,20S,"[""Cuff, D.""]"
5883702,20S,"[""Loo, J.A.""]"
5881983,20S,"[""Flanagan Lysy, M.M""]"
5886499,20S,"[""Cross, T.J."",""Doyon, D."",""Kim, J.""]"
5879437,20S,"[""Johnson, S.E."",""Chan, J.""]"
5879163,20S,"[""Cowgill, B.O."",""TA""]"
5879545,20S,"[""Ionazzi, D.A.""]"
5881626,20S,"[""Lesure, R.G.""]"
5888507,20S,"[""Moe, M.L.""]"
5880398,20S,"[""Quicoli, A.C.""]"
5887020,20S,"[""Kim, S.H.""]"
5879252,20S,"[""Uzan, S.R.""]"
5881859,20S,"[""Deeds, E.J.""]"
5887100,20S,"[""Cheng, G.""]"
5881051,20S,"[""Tabuada, P.""]"
5884472,20S,"[""Garg, N.K.""]"
5879319,20S,"[""No instructors""]"
5887747,20S,"[""Campbell-Staton, S""]"
5883855,20S,"[""Roychowdhury, V.P.""]"
5885289,20S,"[""Hyde, D.B.""]"
5880791,20S,"[""No instructors""]"
5881008,20S,"[""Sahai, A.""]"
5883651,20S,"[""Baldwin Clark, L.J""]"
5879677,20S,"[""Foster, S.L.""]"
5886065,20S,"[""Dean, M.E.""]"
5882183,20S,"[""Ganz, T.""]"
